ticket_id,user_id,match_id,seat,section,gate_id,category,qr_token,scan_status,scan_time,fraud_score
7573,6747,58,S-C-10,Sec-19,11,Club,QR-CCF8EE30816E,Scanned,2026-05-17T20:12:00,0
7574,2989,59,S-A-62,Sec-10,7,VIP,QR-496641934037,Scanned,2026-05-18T21:04:00,10
7575,3147,60,S-B-57,Sec-10,8,Club,QR-0D88D2F6ED33,Scanned,2026-05-19T21:00:00,9
7576,3750,61,S-B-68,Sec-11,1,VIP,QR-7684BAA5BE55,Scanned,2026-05-20T19:49:00,2
7577,2889,62,S-A-96,Sec-8,11,Premium,QR-F9A55BBEE320,Scanned,2026-05-21T21:23:00,0
7578,2431,63,S-A-5,Sec-1,9,Club,QR-F190F0E4115A,Scanned,2026-05-22T20:10:00,7
7579,1599,64,S-A-20,Sec-18,9,Premium,QR-5B024C84F53E,Scanned,2026-05-23T16:15:00,12
7580,3928,55,S-D-100,Sec-8,6,VIP,QR-B13CF6A25883,Scanned,2026-05-14T20:14:00,14
7581,1130,56,S-D-56,Sec-15,12,VIP,QR-AC98325859C8,Scanned,2026-05-15T21:07:00,2
7582,8356,57,S-A-28,Sec-11,1,VIP,QR-14A5E3F5B78D,Scanned,2026-05-16T16:47:00,11
7583,3453,58,S-B-29,Sec-12,9,General,QR-E8E7CC863887,Scanned,2026-05-17T19:41:00,8
7584,7528,59,S-A-69,Sec-14,11,VIP,QR-EA4A523E06AF,Scanned,2026-05-18T21:04:00,15
7585,2319,60,S-B-31,Sec-10,9,VIP,QR-440E4F327ECD,Scanned,2026-05-19T21:01:00,5
7586,4347,61,S-D-6,Sec-13,5,Club,QR-6DEC503AB743,Scanned,2026-05-20T21:12:00,11
7587,6474,62,S-B-51,Sec-9,8,Club,QR-55507A568551,Scanned,2026-05-21T22:44:00,7
7588,5027,63,S-D-8,Sec-11,8,Club,QR-A33A854BB636,Scanned,2026-05-22T20:58:00,3
7589,9306,64,S-C-64,Sec-12,10,General,QR-AA7BA1E1FA20,Scanned,2026-05-23T15:30:00,5
7590,8056,55,S-C-53,Sec-4,3,Club,QR-0FCEA47EBB97,Scanned,2026-05-14T21:09:00,1
7591,9398,56,S-C-52,Sec-2,14,Club,QR-2CEF7D58D46C,Scanned,2026-05-15T20:09:00,7
7592,7778,57,S-D-57,Sec-17,1,Club,QR-F205241AB49B,Scanned,2026-05-16T15:32:00,10
7593,6029,58,S-D-99,Sec-11,11,VIP,QR-57FA0CA2FD70,Scanned,2026-05-17T20:21:00,4
7594,7402,59,S-A-79,Sec-19,8,Premium,QR-22437AB5C40F,Scanned,2026-05-18T23:10:00,7
7595,1354,60,S-B-70,Sec-13,11,Premium,QR-4E2F9405F16F,Scanned,2026-05-19T20:48:00,12
7596,3171,61,S-B-51,Sec-18,1,VIP,QR-C49DB388D077,Scanned,2026-05-20T19:28:00,9
7597,4582,62,S-D-11,Sec-15,8,Club,QR-9F468EECE9C3,Scanned,2026-05-21T21:06:00,0
7598,8473,63,S-C-52,Sec-4,7,Club,QR-F9B27FA92039,Scanned,2026-05-22T19:58:00,0
7599,6536,64,S-C-42,Sec-13,8,General,QR-03AE7F840F45,Scanned,2026-05-23T16:16:00,13
7600,7316,55,S-B-51,Sec-7,3,Club,QR-8B645D1E4952,Failed,2026-05-14T19:41:00,92
7601,3303,56,S-B-27,Sec-2,16,General,QR-584EEF3C7EEE,Scanned,2026-05-15T20:27:00,4
7602,4784,57,S-D-77,Sec-19,3,Premium,QR-30D643D1AA95,Scanned,2026-05-16T16:56:00,1
7603,9801,58,S-D-73,Sec-7,11,Premium,QR-27C012031052,Scanned,2026-05-17T21:13:00,9
7604,4797,59,S-B-43,Sec-15,10,General,QR-7A88D25ED1D6,Scanned,2026-05-18T22:57:00,5
7605,6686,60,S-A-11,Sec-6,11,Premium,QR-A9914D55CC57,Scanned,2026-05-19T19:14:00,15
7606,1395,61,S-A-30,Sec-7,5,Premium,QR-07AACE5C627A,Scanned,2026-05-20T20:47:00,4
7607,8771,62,S-C-92,Sec-1,10,General,QR-6232ED59E79A,Scanned,2026-05-21T22:07:00,10
7608,5862,63,S-A-11,Sec-8,11,VIP,QR-70B93ED11ABA,Scanned,2026-05-22T21:08:00,15
7609,4217,64,S-D-75,Sec-14,11,Premium,QR-CC29BE49066C,Scanned,2026-05-23T15:03:00,4
7610,8089,55,S-B-12,Sec-8,6,VIP,QR-3CBF42311559,Scanned,2026-05-14T20:19:00,4
7611,5092,56,S-B-31,Sec-14,16,General,QR-1AD72DCA57AA,Scanned,2026-05-15T21:16:00,6
7612,2150,57,S-C-93,Sec-2,6,Club,QR-D93433E0D738,Scanned,2026-05-16T16:30:00,12
7613,5728,58,S-C-54,Sec-3,9,Club,QR-B585E64D1E7A,Scanned,2026-05-17T19:35:00,2
7614,2225,59,S-A-51,Sec-20,9,General,QR-A451F77AC90E,Scanned,2026-05-18T21:11:00,3
7615,3690,60,S-B-9,Sec-20,11,VIP,QR-C77B44B1A24C,Scanned,2026-05-19T20:42:00,5
7616,3412,61,S-A-9,Sec-2,4,VIP,QR-BFF40B55426E,Scanned,2026-05-20T19:07:00,6
7617,3594,62,S-B-19,Sec-5,11,General,QR-8EAB5A223F78,Scanned,2026-05-21T23:19:00,15
7618,1568,63,S-A-80,Sec-10,10,VIP,QR-B87CD9385529,Scanned,2026-05-22T19:28:00,7
7619,6031,64,S-C-33,Sec-5,9,General,QR-45D00935533C,Scanned,2026-05-23T17:19:00,6
7620,3272,55,S-C-77,Sec-10,3,Premium,QR-25B35555AACA,Scanned,2026-05-14T19:16:00,9
7621,9994,56,S-C-61,Sec-16,12,Club,QR-68809619B8A5,Scanned,2026-05-15T19:12:00,10
7622,9305,57,S-B-11,Sec-2,1,Premium,QR-522C9516AFBC,Scanned,2026-05-16T16:25:00,4
7623,2123,58,S-A-2,Sec-10,11,General,QR-3DD9D787719D,Scanned,2026-05-17T19:45:00,14
7624,6084,59,S-A-4,Sec-5,8,Club,QR-3FCDC6433343,Scanned,2026-05-18T22:36:00,7
7625,6277,60,S-D-27,Sec-4,9,Premium,QR-6B982D6DB04D,Scanned,2026-05-19T19:51:00,1
7626,5808,61,S-C-9,Sec-18,1,Club,QR-711C63AD7C46,Scanned,2026-05-20T20:40:00,13
7627,2433,62,S-D-55,Sec-18,10,Club,QR-0E2B330E061A,Scanned,2026-05-21T21:30:00,13
7628,1326,63,S-C-22,Sec-19,10,Premium,QR-9DC769754C63,Scanned,2026-05-22T19:34:00,4
7629,1952,64,S-A-89,Sec-10,10,VIP,QR-D937E323F933,Scanned,2026-05-23T15:01:00,2
7630,6638,55,S-B-28,Sec-2,1,General,QR-5A3ADA7BA9E9,Scanned,2026-05-14T21:13:00,4
7631,8844,56,S-D-72,Sec-6,15,VIP,QR-B58E2A2E26F4,Scanned,2026-05-15T20:56:00,3
7632,9275,57,S-A-6,Sec-10,3,General,QR-5F558F7100C3,Scanned,2026-05-16T15:59:00,4
7633,5495,58,S-D-73,Sec-1,11,Club,QR-8492E18F09A4,Scanned,2026-05-17T21:14:00,11
7634,6476,59,S-A-61,Sec-1,9,General,QR-3F94A77545AD,Scanned,2026-05-18T21:11:00,9
7635,8854,60,S-B-3,Sec-17,9,Premium,QR-15E9BA1E2A16,Scanned,2026-05-19T21:08:00,9
7636,7334,61,S-B-21,Sec-6,4,Club,QR-5FCC17508CCF,Scanned,2026-05-20T19:56:00,4
7637,4817,62,S-B-87,Sec-7,11,VIP,QR-F1E2C493BBE7,Scanned,2026-05-21T22:05:00,3
7638,1977,63,S-B-62,Sec-16,9,General,QR-DF8701EC40A6,Scanned,2026-05-22T20:36:00,2
7639,4515,64,S-C-70,Sec-5,7,General,QR-B89B71F75FE4,Scanned,2026-05-23T16:44:00,7
7640,3850,55,S-D-40,Sec-3,2,VIP,QR-2FFDA7CA5DEA,Scanned,2026-05-14T21:14:00,13
7641,3742,56,S-D-5,Sec-9,14,Club,QR-C830D27486D0,Scanned,2026-05-15T21:07:00,6
7642,4683,57,S-C-36,Sec-8,1,Club,QR-17B88BDB881B,Scanned,2026-05-16T16:55:00,9
7643,6037,58,S-C-86,Sec-11,9,General,QR-C65100808817,Scanned,2026-05-17T19:12:00,4
7644,4812,59,S-B-30,Sec-2,10,VIP,QR-D48DA6CC3178,Scanned,2026-05-18T21:33:00,9
7645,6553,60,S-A-65,Sec-4,9,General,QR-E48831C198DB,Scanned,2026-05-19T20:25:00,1
7646,1053,61,S-D-17,Sec-20,3,VIP,QR-2495C3B212DF,Scanned,2026-05-20T20:20:00,10
7647,5522,62,S-A-73,Sec-9,8,VIP,QR-3C6A8CC23826,Scanned,2026-05-21T21:03:00,1
7648,4502,63,S-A-23,Sec-20,8,Club,QR-2B56AAB81D7C,Scanned,2026-05-22T20:30:00,7
7649,7603,64,S-C-85,Sec-2,8,Club,QR-BFD6A2D2342A,Scanned,2026-05-23T15:50:00,10
7650,7132,55,S-B-70,Sec-10,2,Premium,QR-90470007817B,Scanned,2026-05-14T21:18:00,0
7651,2071,56,S-B-24,Sec-9,15,Premium,QR-1CE01CBFFBD4,Scanned,2026-05-15T19:25:00,11
7652,7058,57,S-A-33,Sec-14,4,VIP,QR-A32D4E2E8ED8,Scanned,2026-05-16T17:01:00,6
7653,5348,58,S-A-94,Sec-15,7,Premium,QR-7DB06A0EEE24,Scanned,2026-05-17T21:09:00,3
7654,1091,59,S-D-57,Sec-3,11,Premium,QR-782B273C2391,Scanned,2026-05-18T22:10:00,0
7655,4612,60,S-A-57,Sec-8,10,General,QR-0AFE84424EFF,Scanned,2026-05-19T20:55:00,0
7656,2562,61,S-C-47,Sec-8,3,Club,QR-B6FFD870F274,Scanned,2026-05-20T20:29:00,5
7657,2667,62,S-D-42,Sec-5,8,Club,QR-045262DDB3F5,Scanned,2026-05-21T21:58:00,6
7658,3598,63,S-C-3,Sec-2,11,Club,QR-FC617EBEE934,Scanned,2026-05-22T20:55:00,5
7659,9094,64,S-C-70,Sec-3,7,Premium,QR-0EB16C68C931,Scanned,2026-05-23T16:00:00,6
7660,1740,55,S-B-19,Sec-18,5,Premium,QR-3D5B5956BAEB,Scanned,2026-05-14T19:53:00,1
7661,7095,56,S-D-91,Sec-17,15,VIP,QR-677CF4B5FEE9,Scanned,2026-05-15T21:17:00,15
7662,6676,57,S-A-81,Sec-18,6,VIP,QR-306E5B8A0B07,Scanned,2026-05-16T16:46:00,7
7663,3970,58,S-A-82,Sec-10,7,Premium,QR-BF9EA0BFC987,Scanned,2026-05-17T19:29:00,9
7664,2191,59,S-D-93,Sec-8,11,Premium,QR-9598A9C5F7EC,Scanned,2026-05-18T21:04:00,9
7665,4063,60,S-D-83,Sec-20,9,VIP,QR-C97E536E3281,Scanned,2026-05-19T19:15:00,14
7666,6668,61,S-C-11,Sec-12,4,Premium,QR-E1FA66D58298,Scanned,2026-05-20T20:42:00,0
7667,4093,62,S-B-2,Sec-10,10,General,QR-315CD7933045,Scanned,2026-05-21T22:16:00,11
7668,6926,63,S-B-89,Sec-13,8,VIP,QR-BF19514C5E96,Scanned,2026-05-22T20:11:00,3
7669,4613,64,S-B-87,Sec-16,11,Club,QR-2C658D9DDE79,Scanned,2026-05-23T16:06:00,9
7670,3340,55,S-A-30,Sec-1,2,General,QR-443AB5DA7515,Scanned,2026-05-14T20:13:00,0
7671,2488,56,S-A-15,Sec-10,12,General,QR-03DA4CAE6CC6,Scanned,2026-05-15T21:19:00,7
7672,8671,57,S-D-22,Sec-3,1,Club,QR-F789183C4695,Scanned,2026-05-16T15:52:00,11
7673,5718,58,S-B-8,Sec-11,10,Premium,QR-55501C7E1BF7,Scanned,2026-05-17T20:16:00,9
7674,6516,59,S-C-3,Sec-17,8,VIP,QR-0E3D19A0C413,Scanned,2026-05-18T22:14:00,15
7675,7458,60,S-A-30,Sec-15,8,Premium,QR-E9B27B8BFB16,Scanned,2026-05-19T20:43:00,3
7676,9038,61,S-B-19,Sec-16,6,General,QR-856CF82DB9D3,Scanned,2026-05-20T19:57:00,0
7677,6713,62,S-C-38,Sec-5,7,VIP,QR-AD556E044EB4,Scanned,2026-05-21T21:43:00,7
7678,4518,63,S-D-23,Sec-2,11,VIP,QR-D62D2E7742D7,Scanned,2026-05-22T19:29:00,13
7679,3539,64,S-B-62,Sec-2,8,Premium,QR-73A629729BA8,Scanned,2026-05-23T16:29:00,7
7680,8814,55,S-C-4,Sec-6,3,VIP,QR-DD4979BCB676,Scanned,2026-05-14T20:19:00,4
7681,3959,56,S-C-47,Sec-18,15,VIP,QR-40FB14ED798C,Scanned,2026-05-15T19:53:00,10
7682,2978,57,S-A-65,Sec-4,1,Premium,QR-2B4293B22486,Scanned,2026-05-16T16:20:00,7
7683,6338,58,S-A-33,Sec-8,11,VIP,QR-F85392C2131F,Scanned,2026-05-17T20:09:00,0
7684,8997,59,S-C-75,Sec-2,11,Premium,QR-6D7F0776B849,Scanned,2026-05-18T21:19:00,7
7685,2494,60,S-A-93,Sec-7,11,VIP,QR-57E6E7AC6563,Scanned,2026-05-19T20:09:00,15
7686,3455,61,S-A-93,Sec-10,2,VIP,QR-3A173F0DFB0F,Scanned,2026-05-20T21:11:00,13
7687,6753,62,S-C-57,Sec-7,10,General,QR-BAB6C900D346,Scanned,2026-05-21T22:21:00,6
7688,6270,63,S-C-45,Sec-13,8,Club,QR-90E9B422B6D3,Scanned,2026-05-22T21:05:00,5
7689,5345,64,S-A-83,Sec-12,8,VIP,QR-D971BCD3D941,Scanned,2026-05-23T15:00:00,3
7690,8375,55,S-C-73,Sec-5,4,Club,QR-FC4F831E99D3,Scanned,2026-05-14T20:52:00,1
7691,6909,56,S-B-69,Sec-12,13,Premium,QR-5B9CF2448B89,Scanned,2026-05-15T19:31:00,13
7692,1002,57,S-B-99,Sec-15,6,General,QR-122FFF10637E,Scanned,2026-05-16T16:14:00,3
7693,7114,58,S-D-45,Sec-19,9,VIP,QR-2527E92D0589,Scanned,2026-05-17T19:25:00,8
7694,8993,59,S-D-25,Sec-8,11,Premium,QR-7F4F66E179F2,Scanned,2026-05-18T21:45:00,0
7695,4297,60,S-C-97,Sec-8,10,Premium,QR-16EF30590067,Scanned,2026-05-19T19:34:00,9
7696,5785,61,S-D-32,Sec-2,4,General,QR-C885259150F3,Scanned,2026-05-20T20:34:00,3
7697,9691,62,S-B-3,Sec-9,10,General,QR-3233C789B102,Scanned,2026-05-21T23:06:00,10
7698,4928,63,S-A-7,Sec-6,8,Club,QR-DD9471B3E540,Scanned,2026-05-22T20:25:00,4
7699,5610,64,S-D-34,Sec-10,10,VIP,QR-C32DE9C883B2,Scanned,2026-05-23T15:59:00,15
7700,4734,55,S-C-19,Sec-4,5,Premium,QR-289FF7D9F081,Failed,2026-05-14T19:39:00,85
7701,5881,56,S-A-22,Sec-17,15,General,QR-01025C277FC3,Scanned,2026-05-15T19:07:00,7
7702,4471,57,S-B-35,Sec-20,5,Club,QR-7E86D6E66F3A,Scanned,2026-05-16T16:09:00,0
7703,6962,58,S-B-80,Sec-11,10,VIP,QR-EF991EFC4522,Scanned,2026-05-17T19:19:00,6
7704,5769,59,S-B-91,Sec-14,10,Premium,QR-E81C9A9260D3,Scanned,2026-05-18T22:54:00,10
7705,9612,60,S-B-53,Sec-16,8,Club,QR-7CC3AB3C827E,Scanned,2026-05-19T19:24:00,2
7706,2071,61,S-A-53,Sec-13,1,General,QR-4B9C507839E6,Scanned,2026-05-20T20:27:00,13
7707,2972,62,S-D-84,Sec-15,10,Premium,QR-3665FBBA39E1,Scanned,2026-05-21T22:33:00,4
7708,5348,63,S-D-62,Sec-6,9,VIP,QR-6E7124401EE8,Scanned,2026-05-22T21:03:00,9
7709,4668,64,S-D-94,Sec-13,7,VIP,QR-150F83EA0651,Scanned,2026-05-23T15:53:00,7
7710,3256,55,S-D-52,Sec-5,5,Club,QR-970BD83641D0,Scanned,2026-05-14T20:55:00,13
7711,7569,56,S-B-5,Sec-2,14,Premium,QR-7594EA5F3B1A,Scanned,2026-05-15T19:36:00,1
7712,2249,57,S-D-65,Sec-16,4,Premium,QR-56260E30287E,Scanned,2026-05-16T16:27:00,6
7713,4033,58,S-A-14,Sec-17,8,VIP,QR-192FCAB7FBF1,Scanned,2026-05-17T19:33:00,7
7714,7277,59,S-D-57,Sec-8,10,General,QR-0F9244D90BB7,Scanned,2026-05-18T21:42:00,4
7715,8574,60,S-B-39,Sec-10,9,General,QR-FE92B218479A,Scanned,2026-05-19T21:08:00,11
7716,5820,61,S-D-79,Sec-9,4,VIP,QR-6718F78B3C04,Scanned,2026-05-20T21:20:00,1
7717,2625,62,S-D-53,Sec-5,10,Premium,QR-B480441B33C5,Scanned,2026-05-21T22:21:00,12
7718,3175,63,S-D-70,Sec-13,11,General,QR-9A320C03E976,Scanned,2026-05-22T19:01:00,14
7719,8008,64,S-B-80,Sec-13,8,Club,QR-C715F4C2CA97,Scanned,2026-05-23T15:15:00,14
7720,8785,55,S-B-52,Sec-1,4,Premium,QR-F41AFAB5982F,Scanned,2026-05-14T19:45:00,4
7721,1184,56,S-C-2,Sec-18,12,Club,QR-7397C7EEDF1E,Scanned,2026-05-15T19:48:00,11
7722,9201,57,S-A-13,Sec-3,3,General,QR-CA503BBA5D54,Scanned,2026-05-16T16:30:00,7
7723,1074,58,S-D-77,Sec-1,10,VIP,QR-FED7BFED1E33,Scanned,2026-05-17T20:42:00,4
7724,3026,59,S-B-48,Sec-14,10,Club,QR-BAA64DE963E7,Scanned,2026-05-18T21:12:00,12
7725,1658,60,S-B-71,Sec-1,7,Club,QR-88B151A0BCCC,Scanned,2026-05-19T19:31:00,8
7726,3942,61,S-C-38,Sec-13,2,General,QR-549310252911,Scanned,2026-05-20T20:43:00,5
7727,2516,62,S-D-90,Sec-12,10,General,QR-A05D175302C0,Scanned,2026-05-21T21:35:00,10
7728,4002,63,S-D-46,Sec-16,11,Club,QR-30ED7B5751E8,Scanned,2026-05-22T19:39:00,13
7729,4230,64,S-B-26,Sec-17,7,VIP,QR-63D330164204,Scanned,2026-05-23T16:25:00,6
7730,7478,55,S-A-59,Sec-13,3,General,QR-EE997A76E3D9,Scanned,2026-05-14T20:50:00,5
7731,5858,56,S-B-57,Sec-7,14,VIP,QR-790804264452,Scanned,2026-05-15T19:26:00,14
7732,1424,57,S-C-39,Sec-15,3,VIP,QR-B762CD6809CF,Scanned,2026-05-16T17:06:00,14
7733,5389,58,S-D-89,Sec-11,8,General,QR-D43398437C50,Scanned,2026-05-17T20:46:00,13
7734,8723,59,S-A-65,Sec-20,8,Club,QR-2CC52B6F6424,Scanned,2026-05-18T21:23:00,8
7735,9031,60,S-B-92,Sec-4,7,Club,QR-A8C89BB5580E,Scanned,2026-05-19T19:36:00,1
7736,8339,61,S-D-61,Sec-13,6,General,QR-92082D015BA8,Scanned,2026-05-20T21:13:00,2
7737,3624,62,S-A-4,Sec-8,10,General,QR-539090E80664,Scanned,2026-05-21T23:07:00,5
7738,9383,63,S-B-18,Sec-8,10,VIP,QR-B2E7B67A7742,Scanned,2026-05-22T20:47:00,6
7739,1486,64,S-C-13,Sec-6,9,VIP,QR-066C834E3818,Scanned,2026-05-23T16:34:00,4
7740,2780,55,S-B-95,Sec-1,3,VIP,QR-F741BE2E7ED6,Scanned,2026-05-14T19:38:00,5
7741,5139,56,S-A-11,Sec-7,13,VIP,QR-9AE0FD559186,Scanned,2026-05-15T20:14:00,0
7742,6704,57,S-B-43,Sec-11,5,Club,QR-309F515D3291,Scanned,2026-05-16T15:55:00,8
7743,7812,58,S-B-54,Sec-10,7,Club,QR-AEC987B0713F,Scanned,2026-05-17T19:41:00,10
7744,7679,59,S-B-66,Sec-20,11,VIP,QR-0ADE0344F631,Scanned,2026-05-18T23:14:00,5
7745,1973,60,S-B-92,Sec-4,10,VIP,QR-DA2FBB893B31,Scanned,2026-05-19T19:15:00,4
7746,2658,61,S-C-31,Sec-6,3,Premium,QR-BD5E279829E2,Scanned,2026-05-20T21:18:00,12
7747,8419,62,S-A-77,Sec-19,11,VIP,QR-0E573CFD5DF2,Scanned,2026-05-21T21:05:00,9
7748,3107,63,S-B-61,Sec-3,7,Club,QR-30C0D43E0AE8,Scanned,2026-05-22T19:00:00,3
7749,9110,64,S-A-85,Sec-4,7,VIP,QR-FDEABF313D10,Scanned,2026-05-23T16:03:00,1
7750,9855,55,S-A-50,Sec-18,2,Club,QR-3B9A919A2E2D,Scanned,2026-05-14T20:16:00,13
7751,9830,56,S-A-25,Sec-20,16,Club,QR-0EAE869E86DA,Scanned,2026-05-15T19:09:00,10
7752,1610,57,S-C-25,Sec-18,1,Premium,QR-18A26FE550EC,Scanned,2026-05-16T15:23:00,15
7753,4478,58,S-C-24,Sec-19,10,VIP,QR-E4B01C9A78A5,Scanned,2026-05-17T21:01:00,10
7754,9088,59,S-B-30,Sec-17,10,General,QR-6479F1A93CAD,Scanned,2026-05-18T22:22:00,14
7755,5198,60,S-B-22,Sec-14,7,General,QR-ADA9F224C9A8,Scanned,2026-05-19T20:16:00,2
7756,1131,61,S-C-99,Sec-5,6,VIP,QR-AB0B4E27D51D,Scanned,2026-05-20T20:03:00,3
7757,7337,62,S-C-70,Sec-13,8,Premium,QR-0F2F290DD689,Scanned,2026-05-21T23:17:00,1
7758,8961,63,S-A-79,Sec-8,8,Premium,QR-20C7D608200B,Scanned,2026-05-22T20:23:00,8
7759,5665,64,S-D-83,Sec-10,9,Premium,QR-7042FB0ECB4D,Scanned,2026-05-23T16:57:00,2
7760,4596,55,S-B-90,Sec-11,4,Club,QR-F7FB5A8B46F1,Scanned,2026-05-14T20:00:00,15
7761,7878,56,S-A-59,Sec-7,12,VIP,QR-B5EDC74DB3F4,Scanned,2026-05-15T20:53:00,10
7762,3452,57,S-A-94,Sec-19,1,Premium,QR-5198788AE2D7,Scanned,2026-05-16T16:09:00,7
7763,7530,58,S-A-60,Sec-9,10,Premium,QR-0891CC1C17F2,Scanned,2026-05-17T20:16:00,15
7764,1614,59,S-A-99,Sec-11,7,Premium,QR-9CB9B3AAABDB,Scanned,2026-05-18T21:57:00,6
7765,3557,60,S-D-27,Sec-9,10,VIP,QR-F941B1F6C7EB,Scanned,2026-05-19T20:49:00,14
7766,5305,61,S-A-30,Sec-6,1,Club,QR-F48040F09442,Scanned,2026-05-20T19:15:00,10
7767,6242,62,S-A-71,Sec-19,10,Premium,QR-7DE91BEC01DC,Scanned,2026-05-21T23:19:00,3
7768,1735,63,S-B-19,Sec-3,8,Premium,QR-1A666817D97E,Scanned,2026-05-22T19:11:00,6
7769,5146,64,S-C-90,Sec-2,8,Premium,QR-4314D29F60F3,Scanned,2026-05-23T15:22:00,0
7770,3693,55,S-C-25,Sec-2,2,Club,QR-7CD91CE89B16,Scanned,2026-05-14T21:16:00,15
7771,4076,56,S-C-43,Sec-4,15,Premium,QR-03561B547646,Scanned,2026-05-15T19:12:00,14
7772,3391,57,S-C-43,Sec-18,2,VIP,QR-A46DB73B0D89,Scanned,2026-05-16T16:51:00,14
7773,7217,58,S-A-83,Sec-5,10,Club,QR-80FB819CBAA8,Scanned,2026-05-17T20:19:00,3
7774,9763,59,S-D-54,Sec-12,10,Club,QR-ED2606EB5D57,Scanned,2026-05-18T22:30:00,9
7775,7689,60,S-C-41,Sec-6,10,General,QR-8386F7A60342,Scanned,2026-05-19T20:46:00,1
7776,4475,61,S-A-51,Sec-4,1,General,QR-DCE27DCF7FE4,Scanned,2026-05-20T21:11:00,10
7777,6529,62,S-D-97,Sec-4,9,Club,QR-9C9355E942EA,Scanned,2026-05-21T21:40:00,15
7778,3137,63,S-B-81,Sec-18,8,VIP,QR-C304ABFD3284,Scanned,2026-05-22T21:02:00,3
7779,3762,64,S-B-71,Sec-11,11,General,QR-55E940D4766D,Scanned,2026-05-23T17:18:00,8
7780,7560,55,S-C-89,Sec-12,6,Premium,QR-AD12E3B1D7EF,Scanned,2026-05-14T20:16:00,14
7781,6294,56,S-C-70,Sec-17,14,VIP,QR-A20131DB786A,Scanned,2026-05-15T21:09:00,10
7782,6013,57,S-B-75,Sec-18,3,General,QR-2CCB39D93E62,Scanned,2026-05-16T15:41:00,1
7783,5587,58,S-A-51,Sec-2,10,VIP,QR-4DD398C6B34C,Scanned,2026-05-17T19:01:00,9
7784,6038,59,S-A-45,Sec-5,8,Club,QR-9C652658F61B,Scanned,2026-05-18T23:12:00,11
7785,9144,60,S-D-64,Sec-7,7,General,QR-002C9C2F8EF1,Scanned,2026-05-19T20:33:00,0
7786,1328,61,S-B-75,Sec-8,1,General,QR-6D835CE9A2A3,Scanned,2026-05-20T19:56:00,7
7787,8354,62,S-A-45,Sec-5,8,Premium,QR-0124DED66B8E,Scanned,2026-05-21T21:41:00,14
7788,4836,63,S-C-13,Sec-5,11,Club,QR-0B0C0A5EC6AA,Scanned,2026-05-22T20:46:00,11
7789,7124,64,S-B-32,Sec-5,10,General,QR-6477A716EBA2,Scanned,2026-05-23T16:23:00,4
7790,1285,55,S-C-98,Sec-3,6,VIP,QR-B95AFB73FE04,Scanned,2026-05-14T19:07:00,8
7791,3906,56,S-B-13,Sec-5,15,Premium,QR-EB72F2BACA9B,Scanned,2026-05-15T19:16:00,8
7792,5933,57,S-C-40,Sec-17,6,General,QR-19F76D16100B,Scanned,2026-05-16T16:58:00,10
7793,7679,58,S-A-3,Sec-3,9,General,QR-4EAE842C247B,Scanned,2026-05-17T20:43:00,9
7794,2676,59,S-B-62,Sec-16,10,General,QR-B74E2AB45E26,Scanned,2026-05-18T23:20:00,15
7795,6487,60,S-A-91,Sec-10,11,Club,QR-A3C8F9EB46FC,Scanned,2026-05-19T20:21:00,0
7796,4118,61,S-D-23,Sec-2,6,Club,QR-6E0A8C572F1F,Scanned,2026-05-20T21:18:00,14
7797,5889,62,S-A-37,Sec-10,9,General,QR-7E607201C5CD,Scanned,2026-05-21T22:18:00,5
7798,8291,63,S-C-55,Sec-7,7,General,QR-E7D82A3E4AC0,Scanned,2026-05-22T20:40:00,2
7799,5488,64,S-C-47,Sec-2,9,Premium,QR-E52FF1F97142,Scanned,2026-05-23T15:38:00,2
7800,2359,55,S-B-68,Sec-14,1,Premium,QR-093BAAC63BC0,Failed,2026-05-14T21:16:00,77
7801,8187,56,S-C-50,Sec-10,16,Club,QR-3C2B0F15D372,Scanned,2026-05-15T19:31:00,14
7802,4380,57,S-B-5,Sec-19,4,Premium,QR-69E790A08910,Scanned,2026-05-16T15:43:00,7
7803,4123,58,S-A-75,Sec-19,9,General,QR-3BA3D3285083,Scanned,2026-05-17T19:36:00,11
7804,1545,59,S-A-97,Sec-10,11,General,QR-1E3F09F93F01,Scanned,2026-05-18T21:06:00,15
7805,1932,60,S-B-61,Sec-8,10,General,QR-A40169F74722,Scanned,2026-05-19T19:09:00,15
7806,8563,61,S-B-12,Sec-10,5,Premium,QR-AB652A5DD326,Scanned,2026-05-20T20:12:00,12
7807,1473,62,S-B-31,Sec-5,10,VIP,QR-784D8F612D33,Scanned,2026-05-21T22:40:00,10
7808,6000,63,S-D-87,Sec-16,9,Premium,QR-EF5FAD19FB15,Scanned,2026-05-22T19:35:00,13
7809,3572,64,S-C-76,Sec-6,8,Premium,QR-EF5DF8CCB432,Scanned,2026-05-23T16:17:00,15
7810,4777,55,S-B-40,Sec-1,5,Premium,QR-FA0E499EE588,Scanned,2026-05-14T20:58:00,7
7811,5729,56,S-D-3,Sec-12,15,General,QR-0FED10EF73D2,Scanned,2026-05-15T19:08:00,12
7812,7078,57,S-A-47,Sec-14,4,Premium,QR-48141067C35F,Scanned,2026-05-16T15:26:00,8
7813,7265,58,S-A-55,Sec-19,11,VIP,QR-E9F3F3B4D508,Scanned,2026-05-17T19:06:00,5
7814,9558,59,S-A-20,Sec-11,7,Premium,QR-A64D894F4DD7,Scanned,2026-05-18T22:10:00,7
