scan_id,ticket_id,scan_time,gate_id,scanner_id,result,details
20497,9971,2026-05-15T20:31:00,12,SCN-12-3,Success,Verification passed
20498,950,2026-05-14T21:13:00,1,SCN-1-3,Success,Verification passed
20499,7300,2026-05-14T18:57:00,4,SCN-4-2,Success,Verification passed
20500,3552,2026-05-16T15:50:00,3,SCN-3-4,Success,Verification passed
20501,6838,2026-05-22T20:28:00,9,SCN-9-2,Success,Verification passed
20502,1378,2026-05-22T19:44:00,8,SCN-8-3,Success,Verification passed
20503,1742,2026-05-16T14:52:00,5,SCN-5-4,Invalid QR,flagged by fraud rules
20504,2008,2026-05-22T19:47:00,10,SCN-10-1,Success,Verification passed
20505,2115,2026-05-19T18:56:00,10,SCN-10-2,Success,Verification passed
20506,6102,2026-05-16T15:57:00,2,SCN-2-2,Success,Verification passed
20507,5436,2026-05-20T20:54:00,4,SCN-4-2,Success,Verification passed
20508,1207,2026-05-21T20:31:00,9,SCN-9-4,Success,Verification passed
20509,5924,2026-05-18T23:16:00,7,SCN-7-3,Success,Verification passed
20510,827,2026-05-21T20:51:00,8,SCN-8-4,Duplicate,flagged by fraud rules
20511,8418,2026-05-22T18:47:00,8,SCN-8-4,Success,Verification passed
20512,4614,2026-05-18T21:36:00,8,SCN-8-1,Success,Verification passed
20513,9821,2026-05-15T21:01:00,13,SCN-13-2,Success,Verification passed
20514,1651,2026-05-15T21:19:00,13,SCN-13-1,Success,Verification passed
20515,8430,2026-05-14T18:36:00,3,SCN-3-4,Success,Verification passed
20516,2426,2026-05-20T21:10:00,3,SCN-3-2,Success,Verification passed
20517,9862,2026-05-16T14:47:00,1,SCN-1-2,Success,Verification passed
20518,3623,2026-05-17T20:55:00,8,SCN-8-4,Success,Verification passed
20519,9941,2026-05-15T18:58:00,16,SCN-16-3,Success,Verification passed
20520,6212,2026-05-16T17:19:00,5,SCN-5-3,Success,Verification passed
20521,4425,2026-05-19T21:00:00,8,SCN-8-3,Success,Verification passed
20522,9553,2026-05-17T19:53:00,8,SCN-8-3,Success,Verification passed
20523,8836,2026-05-20T20:26:00,2,SCN-2-3,Success,Verification passed
20524,2610,2026-05-14T19:36:00,2,SCN-2-2,Success,Verification passed
20525,3749,2026-05-23T15:59:00,7,SCN-7-3,Success,Verification passed
20526,6127,2026-05-21T22:18:00,9,SCN-9-1,Success,Verification passed
20527,2362,2026-05-16T15:48:00,5,SCN-5-4,Duplicate,flagged by fraud rules
20528,388,2026-05-22T19:39:00,7,SCN-7-3,Success,Verification passed
20529,9714,2026-05-18T22:24:00,8,SCN-8-3,Duplicate,flagged by fraud rules
20530,3114,2026-05-18T20:39:00,8,SCN-8-2,Success,Verification passed
20531,9896,2026-05-20T20:14:00,6,SCN-6-2,Success,Verification passed
20532,1425,2026-05-19T19:50:00,10,SCN-10-2,Success,Verification passed
20533,3126,2026-05-20T19:09:00,6,SCN-6-2,Success,Verification passed
20534,2445,2026-05-19T19:33:00,10,SCN-10-3,Success,Verification passed
20535,8656,2026-05-20T19:36:00,4,SCN-4-1,Success,Verification passed
20536,8950,2026-05-14T18:40:00,6,SCN-6-4,Success,Verification passed
20537,7242,2026-05-16T16:16:00,6,SCN-6-4,Success,Verification passed
20538,808,2026-05-22T21:10:00,9,SCN-9-1,Success,Verification passed
20539,1729,2026-05-23T16:32:00,7,SCN-7-3,Success,Verification passed
20540,4910,2026-05-14T18:43:00,1,SCN-1-2,Success,Verification passed
20541,6415,2026-05-19T19:52:00,9,SCN-9-3,Success,Verification passed
20542,6886,2026-05-20T20:16:00,6,SCN-6-3,Success,Verification passed
20543,8069,2026-05-23T15:22:00,11,SCN-11-4,Success,Verification passed
20544,2172,2026-05-16T16:20:00,2,SCN-2-2,Success,Verification passed
20545,5668,2026-05-22T19:38:00,8,SCN-8-4,Success,Verification passed
20546,1948,2026-05-22T20:08:00,8,SCN-8-2,Success,Verification passed
20547,8636,2026-05-20T19:47:00,1,SCN-1-1,Success,Verification passed
20548,2845,2026-05-19T20:05:00,11,SCN-11-2,Success,Verification passed
20549,3356,2026-05-20T20:11:00,3,SCN-3-4,Success,Verification passed
20550,1245,2026-05-19T20:07:00,8,SCN-8-2,Success,Verification passed
20551,8317,2026-05-21T23:08:00,11,SCN-11-1,Success,Verification passed
20552,7308,2026-05-22T20:43:00,10,SCN-10-3,Success,Verification passed
20553,4734,2026-05-18T22:23:00,11,SCN-11-2,Success,Verification passed
20554,9559,2026-05-23T15:09:00,7,SCN-7-3,Success,Verification passed
20555,7281,2026-05-15T20:49:00,13,SCN-13-4,Success,Verification passed
20556,4438,2026-05-22T19:17:00,11,SCN-11-2,Success,Verification passed
20557,2333,2026-05-17T19:17:00,7,SCN-7-4,Success,Verification passed
20558,8680,2026-05-14T20:47:00,1,SCN-1-2,Success,Verification passed
20559,1866,2026-05-20T20:48:00,5,SCN-5-3,Success,Verification passed
20560,2396,2026-05-20T18:52:00,2,SCN-2-3,Success,Verification passed
20561,8875,2026-05-19T20:37:00,7,SCN-7-1,Success,Verification passed
20562,5473,2026-05-17T20:27:00,11,SCN-11-3,Success,Verification passed
20563,6885,2026-05-19T19:42:00,10,SCN-10-2,Success,Verification passed
20564,1508,2026-05-22T18:49:00,8,SCN-8-4,Success,Verification passed
20565,5371,2026-05-15T19:22:00,16,SCN-16-4,Success,Verification passed
20566,8311,2026-05-15T18:34:00,13,SCN-13-3,Success,Verification passed
20567,1246,2026-05-20T20:33:00,4,SCN-4-1,Success,Verification passed
20568,3622,2026-05-16T14:57:00,1,SCN-1-3,Success,Verification passed
20569,301,2026-05-15T20:11:00,13,SCN-13-1,Success,Verification passed
20570,1165,2026-05-19T19:00:00,7,SCN-7-4,Success,Verification passed
20571,7682,2026-05-16T16:59:00,1,SCN-1-1,Success,Verification passed
20572,433,2026-05-17T19:38:00,8,SCN-8-2,Success,Verification passed
20573,1899,2026-05-23T16:50:00,7,SCN-7-3,Duplicate,flagged by fraud rules
20574,632,2026-05-16T15:52:00,6,SCN-6-4,Success,Verification passed
20575,721,2026-05-15T21:08:00,13,SCN-13-4,Success,Verification passed
20576,5275,2026-05-19T19:38:00,8,SCN-8-2,Success,Verification passed
20577,7730,2026-05-14T21:12:00,3,SCN-3-3,Success,Verification passed
20578,1687,2026-05-21T22:02:00,8,SCN-8-3,Success,Verification passed
20579,5042,2026-05-16T14:43:00,6,SCN-6-2,Success,Verification passed
20580,9354,2026-05-18T20:54:00,8,SCN-8-2,Success,Verification passed
20581,4404,2026-05-18T21:55:00,9,SCN-9-3,Success,Verification passed
20582,189,2026-05-23T16:05:00,11,SCN-11-3,Invalid QR,flagged by fraud rules
20583,4954,2026-05-18T22:26:00,11,SCN-11-4,Success,Verification passed
20584,3367,2026-05-21T20:33:00,7,SCN-7-4,Success,Verification passed
20585,6825,2026-05-19T18:45:00,11,SCN-11-4,Success,Verification passed
20586,9160,2026-05-14T18:59:00,3,SCN-3-4,Success,Verification passed
20587,7975,2026-05-19T21:21:00,9,SCN-9-2,Success,Verification passed
20588,3500,2026-05-14T21:22:00,2,SCN-2-3,Success,Verification passed
20589,467,2026-05-21T22:09:00,9,SCN-9-4,Success,Verification passed
20590,748,2026-05-22T19:55:00,11,SCN-11-4,Success,Verification passed
20591,5194,2026-05-18T21:36:00,9,SCN-9-2,Success,Verification passed
20592,8090,2026-05-14T19:48:00,6,SCN-6-1,Success,Verification passed
20593,8264,2026-05-18T22:54:00,8,SCN-8-1,Success,Verification passed
20594,1122,2026-05-16T16:05:00,3,SCN-3-4,Success,Verification passed
20595,3902,2026-05-16T16:53:00,1,SCN-1-4,Success,Verification passed
20596,5039,2026-05-23T15:59:00,7,SCN-7-3,Success,Verification passed
20597,5897,2026-05-21T22:52:00,7,SCN-7-4,Success,Verification passed
20598,5249,2026-05-23T15:14:00,10,SCN-10-2,Success,Verification passed
20599,9682,2026-05-16T17:19:00,5,SCN-5-2,Success,Verification passed
20600,6612,2026-05-16T15:09:00,6,SCN-6-4,Success,Verification passed
20601,6123,2026-05-17T19:02:00,10,SCN-10-4,Success,Verification passed
20602,659,2026-05-23T16:16:00,9,SCN-9-1,Success,Verification passed
20603,4008,2026-05-22T20:01:00,10,SCN-10-2,Success,Verification passed
20604,5187,2026-05-21T21:06:00,11,SCN-11-4,Success,Verification passed
20605,7855,2026-05-19T20:17:00,10,SCN-10-3,Success,Verification passed
20606,8010,2026-05-14T21:19:00,5,SCN-5-3,Success,Verification passed
20607,3383,2026-05-17T20:37:00,10,SCN-10-1,Success,Verification passed
20608,8737,2026-05-21T22:44:00,10,SCN-10-3,Success,Verification passed
20609,9394,2026-05-18T22:04:00,7,SCN-7-3,Success,Verification passed
20610,9563,2026-05-17T19:15:00,9,SCN-9-4,Success,Verification passed
20611,2800,2026-05-14T20:32:00,4,SCN-4-4,Suspicious Transfer,flagged by fraud rules
20612,7934,2026-05-18T21:40:00,9,SCN-9-4,Success,Verification passed
20613,1987,2026-05-21T23:10:00,7,SCN-7-3,Success,Verification passed
20614,4989,2026-05-23T17:21:00,10,SCN-10-3,Success,Verification passed
20615,506,2026-05-20T20:30:00,1,SCN-1-2,Success,Verification passed
20616,7946,2026-05-20T19:57:00,4,SCN-4-1,Success,Verification passed
20617,4647,2026-05-21T22:01:00,10,SCN-10-1,Success,Verification passed
20618,4016,2026-05-20T19:23:00,4,SCN-4-3,Success,Verification passed
20619,4725,2026-05-19T20:38:00,7,SCN-7-3,Success,Verification passed
20620,93,2026-05-17T20:47:00,7,SCN-7-4,Success,Verification passed
20621,8986,2026-05-20T21:05:00,1,SCN-1-4,Success,Verification passed
20622,4189,2026-05-23T15:01:00,11,SCN-11-4,Invalid QR,flagged by fraud rules
20623,279,2026-05-23T16:23:00,11,SCN-11-4,Success,Verification passed
20624,5528,2026-05-22T20:50:00,7,SCN-7-3,Success,Verification passed
20625,2620,2026-05-14T19:25:00,1,SCN-1-4,Success,Verification passed
20626,3935,2026-05-19T20:31:00,9,SCN-9-2,Success,Verification passed
20627,2401,2026-05-15T20:22:00,14,SCN-14-3,Success,Verification passed
20628,1335,2026-05-19T20:43:00,11,SCN-11-3,Success,Verification passed
20629,6079,2026-05-23T14:50:00,7,SCN-7-3,Success,Verification passed
20630,2713,2026-05-17T21:07:00,11,SCN-11-2,Success,Verification passed
20631,7601,2026-05-15T20:40:00,16,SCN-16-1,Success,Verification passed
20632,8108,2026-05-22T20:53:00,8,SCN-8-3,Success,Verification passed
20633,4781,2026-05-15T18:56:00,12,SCN-12-1,Success,Verification passed
20634,9952,2026-05-16T14:45:00,2,SCN-2-1,Success,Verification passed
20635,3050,2026-05-14T20:40:00,3,SCN-3-1,Success,Verification passed
20636,9544,2026-05-18T21:01:00,8,SCN-8-3,Success,Verification passed
20637,9444,2026-05-18T20:48:00,8,SCN-8-1,Success,Verification passed
20638,346,2026-05-20T19:19:00,3,SCN-3-2,Success,Verification passed
20639,140,2026-05-14T19:00:00,3,SCN-3-3,Success,Verification passed
20640,4825,2026-05-19T20:23:00,8,SCN-8-4,Success,Verification passed
20641,3180,2026-05-14T20:44:00,2,SCN-2-3,Success,Verification passed
20642,8412,2026-05-16T16:59:00,5,SCN-5-1,Success,Verification passed
20643,9054,2026-05-18T23:03:00,8,SCN-8-2,Success,Verification passed
20644,8480,2026-05-14T20:58:00,4,SCN-4-1,Success,Verification passed
20645,8858,2026-05-22T19:49:00,8,SCN-8-4,Success,Verification passed
20646,3188,2026-05-22T20:12:00,11,SCN-11-3,Success,Verification passed
20647,1502,2026-05-16T15:38:00,3,SCN-3-1,Success,Verification passed
20648,3071,2026-05-15T19:47:00,12,SCN-12-4,Success,Verification passed
20649,3922,2026-05-16T16:39:00,3,SCN-3-4,Success,Verification passed
20650,7033,2026-05-17T18:59:00,8,SCN-8-2,Success,Verification passed
20651,3203,2026-05-17T19:32:00,8,SCN-8-3,Success,Verification passed
20652,3158,2026-05-22T20:12:00,10,SCN-10-1,Invalid QR,flagged by fraud rules
20653,6286,2026-05-20T20:20:00,3,SCN-3-3,Success,Verification passed
20654,8639,2026-05-23T16:55:00,10,SCN-10-1,Success,Verification passed
20655,6023,2026-05-17T19:07:00,9,SCN-9-2,Success,Verification passed
20656,5485,2026-05-19T20:43:00,10,SCN-10-3,Invalid QR,flagged by fraud rules
20657,9951,2026-05-15T20:37:00,12,SCN-12-1,Success,Verification passed
20658,815,2026-05-19T20:48:00,11,SCN-11-1,Success,Verification passed
20659,2227,2026-05-21T23:00:00,9,SCN-9-2,Success,Verification passed
20660,7751,2026-05-15T18:46:00,16,SCN-16-1,Success,Verification passed
20661,4824,2026-05-18T21:18:00,8,SCN-8-1,Success,Verification passed
20662,280,2026-05-14T18:57:00,3,SCN-3-4,Success,Verification passed
20663,5836,2026-05-20T19:37:00,5,SCN-5-2,Success,Verification passed
20664,3297,2026-05-21T20:30:00,7,SCN-7-4,Success,Verification passed
20665,5677,2026-05-21T22:07:00,8,SCN-8-4,Success,Verification passed
20666,2222,2026-05-16T16:58:00,5,SCN-5-2,Success,Verification passed
20667,4720,2026-05-14T20:17:00,5,SCN-5-2,Success,Verification passed
20668,5336,2026-05-20T18:55:00,4,SCN-4-1,Invalid QR,flagged by fraud rules
20669,4521,2026-05-15T20:06:00,16,SCN-16-1,Success,Verification passed
20670,2329,2026-05-23T16:32:00,11,SCN-11-2,Success,Verification passed
20671,9853,2026-05-17T19:48:00,8,SCN-8-3,Success,Verification passed
20672,1505,2026-05-19T20:35:00,8,SCN-8-1,Success,Verification passed
20673,5515,2026-05-19T18:40:00,8,SCN-8-4,Success,Verification passed
20674,7682,2026-05-16T15:30:00,1,SCN-1-1,Success,Verification passed
20675,4903,2026-05-17T18:56:00,7,SCN-7-4,Success,Verification passed
20676,1074,2026-05-18T21:49:00,11,SCN-11-1,Success,Verification passed
20677,6799,2026-05-23T16:36:00,8,SCN-8-1,Success,Verification passed
20678,5121,2026-05-15T18:34:00,14,SCN-14-3,Success,Verification passed
20679,3870,2026-05-14T21:12:00,5,SCN-5-3,Success,Verification passed
20680,6282,2026-05-16T15:02:00,2,SCN-2-1,Success,Verification passed
20681,4715,2026-05-19T21:17:00,8,SCN-8-3,Success,Verification passed
20682,2225,2026-05-19T20:21:00,8,SCN-8-1,Success,Verification passed
20683,2513,2026-05-17T21:12:00,11,SCN-11-4,Success,Verification passed
20684,8624,2026-05-18T21:42:00,8,SCN-8-1,Success,Verification passed
20685,3344,2026-05-18T22:09:00,9,SCN-9-3,Success,Verification passed
20686,3206,2026-05-20T19:43:00,6,SCN-6-3,Success,Verification passed
20687,1342,2026-05-16T15:40:00,5,SCN-5-3,Success,Verification passed
20688,6548,2026-05-22T20:48:00,9,SCN-9-3,Success,Verification passed
20689,5753,2026-05-17T18:35:00,9,SCN-9-4,Success,Verification passed
20690,7345,2026-05-19T19:39:00,8,SCN-8-3,Success,Verification passed
20691,4297,2026-05-21T23:21:00,9,SCN-9-3,Success,Verification passed
20692,9065,2026-05-19T18:54:00,10,SCN-10-1,Success,Verification passed
20693,4371,2026-05-15T20:43:00,15,SCN-15-3,Success,Verification passed
20694,6967,2026-05-21T22:04:00,11,SCN-11-1,Success,Verification passed
20695,7967,2026-05-21T21:27:00,7,SCN-7-3,Success,Verification passed
20696,899,2026-05-23T14:42:00,9,SCN-9-3,Success,Verification passed
20697,5590,2026-05-14T18:57:00,4,SCN-4-4,Success,Verification passed
20698,4048,2026-05-22T19:54:00,11,SCN-11-1,Success,Verification passed
20699,1477,2026-05-21T22:18:00,8,SCN-8-4,Success,Verification passed
20700,194,2026-05-18T23:21:00,10,SCN-10-2,Success,Verification passed
20701,6346,2026-05-20T20:39:00,4,SCN-4-2,Success,Verification passed
20702,342,2026-05-16T15:12:00,4,SCN-4-2,Success,Verification passed
20703,7739,2026-05-23T16:14:00,9,SCN-9-1,Success,Verification passed
20704,4246,2026-05-20T21:11:00,2,SCN-2-2,Success,Verification passed
20705,1031,2026-05-15T21:04:00,14,SCN-14-4,Success,Verification passed
20706,6097,2026-05-21T23:11:00,11,SCN-11-3,Success,Verification passed
20707,7623,2026-05-17T20:10:00,11,SCN-11-1,Success,Verification passed
20708,7413,2026-05-17T21:20:00,7,SCN-7-4,Success,Verification passed
20709,2630,2026-05-14T19:31:00,6,SCN-6-4,Success,Verification passed
20710,2557,2026-05-21T22:07:00,8,SCN-8-1,Success,Verification passed
20711,9481,2026-05-15T20:46:00,14,SCN-14-3,Success,Verification passed
20712,7227,2026-05-21T20:53:00,9,SCN-9-1,Success,Verification passed
20713,6206,2026-05-20T21:22:00,6,SCN-6-1,Success,Verification passed
20714,3344,2026-05-18T22:54:00,9,SCN-9-4,Success,Verification passed
20715,3310,2026-05-14T20:13:00,2,SCN-2-2,Success,Verification passed
20716,2983,2026-05-17T19:31:00,11,SCN-11-3,Success,Verification passed
20717,2085,2026-05-19T20:58:00,8,SCN-8-4,Success,Verification passed
20718,437,2026-05-21T23:10:00,9,SCN-9-4,Success,Verification passed
20719,3692,2026-05-16T15:15:00,4,SCN-4-3,Success,Verification passed
20720,8131,2026-05-15T21:07:00,13,SCN-13-4,Success,Verification passed
20721,4224,2026-05-18T21:28:00,7,SCN-7-2,Success,Verification passed
20722,3694,2026-05-18T21:33:00,9,SCN-9-4,Success,Verification passed
20723,7355,2026-05-19T19:38:00,8,SCN-8-2,Success,Verification passed
20724,7952,2026-05-16T16:28:00,1,SCN-1-4,Success,Verification passed
20725,3568,2026-05-22T20:51:00,11,SCN-11-4,Duplicate,flagged by fraud rules
20726,8028,2026-05-22T20:24:00,9,SCN-9-3,Success,Verification passed
20727,8819,2026-05-23T16:17:00,10,SCN-10-2,Success,Verification passed
20728,6895,2026-05-19T20:38:00,7,SCN-7-4,Success,Verification passed
20729,1458,2026-05-22T19:23:00,10,SCN-10-1,Success,Verification passed
20730,6425,2026-05-19T20:04:00,10,SCN-10-4,Success,Verification passed
20731,4955,2026-05-19T19:05:00,10,SCN-10-3,Success,Verification passed
20732,398,2026-05-22T21:14:00,9,SCN-9-2,Success,Verification passed
20733,5641,2026-05-15T19:20:00,15,SCN-15-1,Success,Verification passed
20734,7504,2026-05-18T22:20:00,9,SCN-9-1,Success,Verification passed
20735,1161,2026-05-15T21:17:00,12,SCN-12-4,Success,Verification passed
20736,9142,2026-05-16T17:21:00,1,SCN-1-4,Success,Verification passed
20737,9132,2026-05-16T15:38:00,5,SCN-5-4,Success,Verification passed
20738,6610,2026-05-14T21:02:00,1,SCN-1-4,Success,Verification passed
20739,4752,2026-05-16T14:36:00,5,SCN-5-2,Success,Verification passed
20740,5309,2026-05-23T15:38:00,7,SCN-7-1,Success,Verification passed
20741,9995,2026-05-19T18:35:00,9,SCN-9-3,Suspicious Transfer,flagged by fraud rules
20742,2713,2026-05-17T20:57:00,11,SCN-11-3,Invalid QR,flagged by fraud rules
20743,1007,2026-05-21T21:44:00,7,SCN-7-4,Success,Verification passed
20744,4185,2026-05-19T20:00:00,8,SCN-8-2,Success,Verification passed
20745,7539,2026-05-23T16:14:00,11,SCN-11-3,Success,Verification passed
20746,5925,2026-05-19T19:23:00,10,SCN-10-2,Success,Verification passed
20747,7684,2026-05-18T21:56:00,11,SCN-11-2,Success,Verification passed
20748,62,2026-05-16T16:48:00,5,SCN-5-1,Success,Verification passed
20749,835,2026-05-19T18:35:00,7,SCN-7-3,Success,Verification passed
20750,2664,2026-05-18T22:10:00,7,SCN-7-2,Success,Verification passed
20751,7909,2026-05-23T16:27:00,11,SCN-11-1,Success,Verification passed
20752,2,2026-05-16T15:54:00,5,SCN-5-2,Success,Verification passed
20753,9179,2026-05-23T16:23:00,10,SCN-10-4,Success,Verification passed
20754,6126,2026-05-20T20:55:00,3,SCN-3-4,Success,Verification passed
20755,9836,2026-05-20T20:09:00,2,SCN-2-1,Success,Verification passed
20756,3000,2026-05-14T21:03:00,2,SCN-2-4,Success,Verification passed
20757,5530,2026-05-14T20:01:00,5,SCN-5-4,Success,Verification passed
20758,3254,2026-05-18T22:14:00,9,SCN-9-3,Success,Verification passed
20759,2693,2026-05-17T19:04:00,11,SCN-11-2,Success,Verification passed
20760,3566,2026-05-20T19:45:00,3,SCN-3-2,Success,Verification passed
20761,4196,2026-05-20T18:31:00,3,SCN-3-3,Success,Verification passed
20762,7786,2026-05-20T21:25:00,1,SCN-1-2,Success,Verification passed
20763,5067,2026-05-21T20:57:00,11,SCN-11-3,Success,Verification passed
20764,1346,2026-05-20T19:34:00,5,SCN-5-1,Success,Verification passed
20765,4477,2026-05-21T23:19:00,9,SCN-9-1,Success,Verification passed
20766,7316,2026-05-20T18:44:00,3,SCN-3-4,Success,Verification passed
20767,9306,2026-05-20T19:53:00,2,SCN-2-3,Success,Verification passed
20768,2366,2026-05-20T20:07:00,2,SCN-2-1,Success,Verification passed
20769,4034,2026-05-18T22:57:00,11,SCN-11-1,Success,Verification passed
20770,5807,2026-05-21T22:39:00,8,SCN-8-2,Success,Verification passed
20771,6345,2026-05-19T20:43:00,10,SCN-10-3,Success,Verification passed
20772,305,2026-05-19T19:40:00,7,SCN-7-3,Success,Verification passed
20773,6094,2026-05-18T23:12:00,7,SCN-7-2,Success,Verification passed
20774,4612,2026-05-16T15:41:00,2,SCN-2-3,Success,Verification passed
20775,8516,2026-05-20T20:55:00,4,SCN-4-3,Success,Verification passed
20776,2226,2026-05-20T19:45:00,6,SCN-6-1,Success,Verification passed
20777,140,2026-05-14T20:47:00,3,SCN-3-2,Duplicate,flagged by fraud rules
20778,9573,2026-05-17T21:21:00,7,SCN-7-3,Success,Verification passed
20779,8807,2026-05-21T20:35:00,8,SCN-8-2,Success,Verification passed
20780,9543,2026-05-17T18:30:00,7,SCN-7-2,Success,Verification passed
20781,8072,2026-05-16T16:07:00,6,SCN-6-1,Success,Verification passed
20782,988,2026-05-22T19:03:00,7,SCN-7-1,Success,Verification passed
20783,5715,2026-05-19T20:59:00,10,SCN-10-4,Success,Verification passed
20784,2375,2026-05-19T19:51:00,10,SCN-10-2,Success,Verification passed
20785,4738,2026-05-22T18:40:00,8,SCN-8-2,Success,Verification passed
20786,3876,2026-05-20T19:03:00,6,SCN-6-3,Success,Verification passed
20787,5593,2026-05-17T18:57:00,9,SCN-9-2,Suspicious Transfer,flagged by fraud rules
20788,9425,2026-05-19T20:43:00,8,SCN-8-4,Success,Verification passed
20789,7141,2026-05-15T18:42:00,16,SCN-16-2,Success,Verification passed
20790,4977,2026-05-21T22:21:00,9,SCN-9-3,Success,Verification passed
20791,9626,2026-05-20T20:56:00,3,SCN-3-4,Invalid QR,flagged by fraud rules
20792,4072,2026-05-16T17:09:00,4,SCN-4-4,Success,Verification passed
20793,2337,2026-05-21T21:34:00,11,SCN-11-4,Success,Verification passed
20794,3330,2026-05-14T19:11:00,1,SCN-1-2,Success,Verification passed
20795,6352,2026-05-16T16:55:00,3,SCN-3-2,Success,Verification passed
20796,2270,2026-05-14T21:09:00,2,SCN-2-4,Success,Verification passed
20797,3997,2026-05-21T22:56:00,7,SCN-7-1,Success,Verification passed
20798,1074,2026-05-18T22:56:00,11,SCN-11-4,Success,Verification passed
20799,813,2026-05-17T20:37:00,10,SCN-10-2,Success,Verification passed
20800,580,2026-05-14T19:44:00,2,SCN-2-4,Success,Verification passed
20801,3582,2026-05-16T15:21:00,2,SCN-2-3,Success,Verification passed
20802,6814,2026-05-18T22:09:00,7,SCN-7-3,Success,Verification passed
20803,9689,2026-05-23T16:40:00,7,SCN-7-1,Success,Verification passed
20804,6954,2026-05-18T23:07:00,9,SCN-9-4,Invalid QR,flagged by fraud rules
20805,9005,2026-05-19T21:22:00,11,SCN-11-1,Success,Verification passed
20806,2298,2026-05-22T20:37:00,10,SCN-10-2,Success,Verification passed
20807,6850,2026-05-14T21:17:00,5,SCN-5-1,Success,Verification passed
20808,1844,2026-05-18T22:28:00,10,SCN-10-1,Success,Verification passed
20809,7650,2026-05-14T19:33:00,2,SCN-2-4,Invalid QR,flagged by fraud rules
20810,7870,2026-05-14T20:52:00,5,SCN-5-2,Success,Verification passed
20811,7746,2026-05-20T20:47:00,3,SCN-3-3,Success,Verification passed
20812,9412,2026-05-16T16:42:00,3,SCN-3-4,Success,Verification passed
20813,1173,2026-05-17T19:58:00,10,SCN-10-1,Success,Verification passed
20814,7363,2026-05-17T21:06:00,8,SCN-8-4,Success,Verification passed
20815,2028,2026-05-22T18:32:00,9,SCN-9-1,Success,Verification passed
20816,7050,2026-05-14T20:08:00,2,SCN-2-3,Success,Verification passed
20817,9180,2026-05-14T19:03:00,1,SCN-1-1,Success,Verification passed
20818,1853,2026-05-17T19:19:00,8,SCN-8-1,Success,Verification passed
20819,2979,2026-05-23T15:29:00,9,SCN-9-3,Success,Verification passed
20820,6687,2026-05-21T21:05:00,9,SCN-9-2,Success,Verification passed
20821,612,2026-05-16T16:02:00,4,SCN-4-4,Success,Verification passed
20822,9136,2026-05-20T20:33:00,5,SCN-5-3,Success,Verification passed
20823,3759,2026-05-23T16:15:00,7,SCN-7-4,Success,Verification passed
20824,5560,2026-05-14T21:07:00,3,SCN-3-2,Success,Verification passed
20825,3420,2026-05-14T19:30:00,1,SCN-1-1,Success,Verification passed
20826,3498,2026-05-22T20:42:00,9,SCN-9-1,Success,Verification passed
20827,4185,2026-05-19T19:33:00,8,SCN-8-4,Success,Verification passed
20828,7703,2026-05-17T20:55:00,10,SCN-10-2,Success,Verification passed
20829,7625,2026-05-19T20:04:00,9,SCN-9-4,Success,Verification passed
20830,9905,2026-05-19T18:46:00,9,SCN-9-1,Success,Verification passed
20831,9327,2026-05-21T22:26:00,11,SCN-11-1,Success,Verification passed
20832,7427,2026-05-21T21:05:00,10,SCN-10-3,Success,Verification passed
20833,6895,2026-05-19T18:42:00,7,SCN-7-1,Success,Verification passed
20834,7927,2026-05-21T21:15:00,9,SCN-9-4,Success,Verification passed
20835,5771,2026-05-15T20:21:00,15,SCN-15-3,Success,Verification passed
20836,8360,2026-05-14T21:24:00,5,SCN-5-2,Success,Verification passed
20837,9489,2026-05-23T17:05:00,7,SCN-7-4,Success,Verification passed
20838,4519,2026-05-23T15:53:00,9,SCN-9-3,Success,Verification passed
20839,2306,2026-05-20T20:01:00,2,SCN-2-4,Success,Verification passed
20840,8206,2026-05-20T18:33:00,3,SCN-3-1,Success,Verification passed
20841,2487,2026-05-21T23:01:00,7,SCN-7-2,Success,Verification passed
20842,499,2026-05-23T14:58:00,10,SCN-10-1,Success,Verification passed
20843,6554,2026-05-18T21:53:00,8,SCN-8-4,Success,Verification passed
20844,6257,2026-05-21T22:47:00,11,SCN-11-3,Success,Verification passed
20845,3396,2026-05-20T21:09:00,4,SCN-4-4,Success,Verification passed
20846,7156,2026-05-20T19:18:00,2,SCN-2-3,Invalid QR,flagged by fraud rules
20847,9593,2026-05-17T19:23:00,7,SCN-7-2,Success,Verification passed
20848,5647,2026-05-21T21:13:00,8,SCN-8-4,Success,Verification passed
20849,2739,2026-05-23T14:54:00,8,SCN-8-2,Success,Verification passed
20850,112,2026-05-16T14:55:00,3,SCN-3-3,Success,Verification passed
20851,1787,2026-05-21T21:27:00,8,SCN-8-1,Success,Verification passed
20852,4152,2026-05-16T14:48:00,4,SCN-4-1,Success,Verification passed
20853,8465,2026-05-19T20:03:00,11,SCN-11-1,Success,Verification passed
20854,5441,2026-05-15T20:10:00,15,SCN-15-1,Success,Verification passed
20855,1379,2026-05-23T15:12:00,11,SCN-11-2,Success,Verification passed
20856,3895,2026-05-19T18:32:00,10,SCN-10-3,Success,Verification passed
20857,4859,2026-05-23T15:11:00,9,SCN-9-3,Success,Verification passed
20858,8513,2026-05-17T19:41:00,8,SCN-8-3,Success,Verification passed
20859,8064,2026-05-18T21:50:00,9,SCN-9-2,Success,Verification passed
20860,8001,2026-05-15T20:53:00,12,SCN-12-4,Success,Verification passed
